distance,robot_vel,angle,rpm,cost
6.4153,-1.7449,45.0,3915.81,0.271959
6.4153,-1.5612,45.6617,3866.7,0.271872
6.4153,-1.3776,46.4336,3819.6,0.271865
6.4153,-1.1939,45.6617,3754.0,0.271792
6.4153,-1.0102,46.4336,3706.79,0.271757
6.4153,-0.8265,47.3158,3661.38,0.271793
6.4153,-0.6429,48.198,3616.55,0.271812
6.4153,-0.4592,49.0802,3572.28,0.271813
6.4153,-0.2755,49.9624,3528.54,0.271797
6.4153,-0.0918,50.8446,3485.3,0.271762
6.4153,0.0918,51.8371,3444.34,0.271793
6.4153,0.2755,52.8296,3404.01,0.271803
6.4153,0.4592,53.8221,3364.29,0.271793
6.4153,0.6429,54.8145,3325.14,0.271762
6.4153,0.8265,55.807,3286.52,0.27171
6.4153,1.0102,56.9098,3250.72,0.27172
6.4153,1.1939,57.9023,3213.2,0.271624
6.4153,1.3776,59.005,3178.62,0.27159
6.4153,1.5612,60.1078,3144.66,0.271532
6.4153,1.7449,61.3208,3114.01,0.271535
6.4153,1.9286,62.4236,3081.32,0.271433
6.4153,2.1122,63.6366,3052.1,0.271391
6.4153,2.2959,64.8496,3023.61,0.271326
6.4153,2.4796,66.0627,2995.83,0.271241
6.4153,2.6633,67.2757,2968.72,0.271133
6.4153,2.8469,68.599,2945.74,0.27109
6.4153,3.0306,69.9223,2923.66,0.271028
6.4153,3.2143,72.7895,2958.15,0.27094
6.4153,3.398,72.5689,2882.16,0.27085
6.4153,3.5816,73.8922,2862.71,0.270736
6.4153,3.7653,75.2155,2844.1,0.270606
6.4153,3.949,76.5388,2826.34,0.270462
6.4153,4.1327,77.9724,2814.05,0.270402
6.4153,4.3163,79.406,2802.99,0.270335
6.4153,4.5,80.7293,2788.09,0.270158
6.5,-4.5,45.0,5008.18,0.290571
6.5,-4.3163,45.0,4923.59,0.288424
6.5,-4.1327,45.0,4840.8,0.286779
6.5,-3.949,45.0,4760.44,0.284828
6.5,-3.7653,45.0,4681.85,0.283287
6.5,-3.5816,45.0,4604.97,0.281886
6.5,-3.398,45.0,4530.44,0.280689
6.5,-3.2143,45.0,4457.35,0.279715
6.5,-3.0306,45.0,4386.3,0.278636
6.5,-2.8469,45.0,4317.04,0.277985
6.5,-2.6633,45.0,4249.22,0.277066
6.5,-2.4796,45.0,4183.7,0.276726
6.5,-2.2959,45.1103,4121.56,0.276049
6.5,-2.1122,45.0,4057.14,0.275898
6.5,-1.9286,45.2206,3999.64,0.275398
6.5,-1.7449,45.9925,3952.61,0.275426
6.5,-1.5612,45.3308,3883.41,0.275107
6.5,-1.3776,46.1028,3836.16,0.275106
6.5,-1.1939,46.8747,3789.32,0.275087
6.5,-1.0102,46.1028,3724.34,0.275066
6.5,-0.8265,48.5288,3698.66,0.275092
6.5,-0.6429,47.7569,3632.32,0.275045
6.5,-0.4592,48.6391,3587.78,0.275053
6.5,-0.2755,49.5213,3543.78,0.275043
6.5,-0.0918,50.5138,3501.94,0.275098
6.5,0.0918,51.396,3459.05,0.275052
6.5,0.2755,52.3885,3418.44,0.27507
6.5,0.4592,53.381,3378.46,0.275068
6.5,0.6429,54.3734,3339.06,0.275045
6.5,0.8265,55.3659,3300.24,0.275002
6.5,1.0102,56.3584,3261.95,0.274938
6.5,1.1939,57.4612,3226.45,0.274935
6.5,1.3776,58.5639,3191.62,0.274909
6.5,1.5612,59.6667,3157.44,0.274861
6.5,1.7449,60.7694,3123.88,0.274792
6.5,1.9286,63.6366,3136.96,0.274749
6.5,2.1122,64.8496,3109.5,0.274718
6.5,2.2959,64.2982,3032.45,0.274612
6.5,2.4796,65.5113,3004.33,0.274535
6.5,2.6633,68.4887,3031.24,0.274501
6.5,2.8469,68.0476,2953.5,0.274402
6.5,3.0306,69.3709,2931.01,0.274348
6.5,3.2143,70.6942,2909.43,0.274275
6.5,3.398,73.5614,2944.69,0.274134
6.5,3.5816,74.8847,2927.24,0.274051
6.5,3.7653,74.6642,2849.97,0.273954
6.5,3.949,75.9875,2831.87,0.273816
6.5,4.1327,77.4211,2819.09,0.27376
6.5,4.3163,78.7444,2802.85,0.273598
6.5,4.5,80.1779,2792.33,0.273524
